datetime,temperature,humidity,CO2_PPM,CH4_PPM,H2_PPM
07/13/2024 02:40:29,25.00,59,400.44,4.41,0.35
07/13/2024 02:40:32,25.00,59,400.44,4.36,0.35
07/13/2024 02:40:34,25.00,59,400.44,4.44,0.35
07/13/2024 02:40:37,25.00,59,400.44,4.38,0.35
07/13/2024 02:40:39,25.00,59,400.44,4.41,0.35
07/13/2024 02:40:42,25.00,59,400.44,4.38,0.35
07/13/2024 02:40:44,25.00,59,400.44,4.41,0.35
07/13/2024 02:40:47,25.00,59,400.44,4.44,0.35
07/13/2024 02:40:49,25.00,59,400.44,4.41,0.35
07/13/2024 02:40:51,25.00,59,400.44,4.38,0.35
07/13/2024 02:40:54,25.00,59,400.44,4.41,0.35
07/13/2024 02:40:56,25.00,59,400.44,4.41,0.35
07/13/2024 02:40:59,25.00,59,400.44,4.38,0.35
07/13/2024 02:41:01,24.00,60,400.44,4.41,0.35
07/13/2024 02:41:04,25.00,59,400.44,4.38,0.35
07/13/2024 02:41:06,25.00,59,400.44,4.41,0.35
07/13/2024 02:41:09,24.00,60,400.44,4.44,0.35
07/13/2024 02:41:11,25.00,59,400.44,4.38,0.35
07/13/2024 02:41:14,25.00,59,400.44,4.41,0.35
07/13/2024 02:41:16,24.00,60,400.44,4.41,0.35
07/13/2024 02:41:18,24.00,60,400.44,4.41,0.35
07/13/2024 02:41:21,25.00,59,400.44,4.44,0.35
07/13/2024 02:41:23,24.00,60,400.44,4.44,0.35
07/13/2024 02:41:26,24.00,60,400.43,4.44,0.35
07/13/2024 02:41:28,24.00,60,400.43,4.44,0.35
07/13/2024 02:41:31,24.00,60,400.43,4.47,0.35
07/13/2024 02:41:33,24.00,60,400.44,4.47,0.35
07/13/2024 02:41:36,24.00,60,400.43,4.47,0.35
07/13/2024 02:41:38,24.00,60,400.43,4.44,0.35
07/13/2024 02:41:40,24.00,60,400.43,4.44,0.35
07/13/2024 02:41:43,24.00,60,400.43,4.44,0.35
07/13/2024 02:41:45,24.00,60,400.44,4.44,0.35
07/13/2024 02:41:48,24.00,60,400.43,4.44,0.35
07/13/2024 02:41:50,24.00,60,400.44,4.44,0.35
07/13/2024 02:41:53,24.00,60,400.43,4.50,0.35
07/13/2024 02:41:55,24.00,60,400.43,4.50,0.35
07/13/2024 02:41:58,24.00,60,400.43,4.50,0.35
07/13/2024 02:42:00,24.00,60,400.43,4.53,0.35
07/13/2024 02:42:03,24.00,60,400.43,4.53,0.35
07/13/2024 02:42:05,24.00,60,400.43,4.53,0.35
07/13/2024 02:42:07,24.00,60,400.43,4.50,0.35
07/13/2024 02:42:10,24.00,60,400.43,4.56,0.35
07/13/2024 02:42:12,24.00,60,400.43,4.56,0.35
07/13/2024 02:42:15,24.00,60,400.43,4.59,0.35
07/13/2024 02:42:17,24.00,60,400.43,4.62,0.35
07/13/2024 02:42:20,24.00,60,400.43,4.59,0.35
07/13/2024 02:42:22,24.00,60,400.43,4.59,0.35
07/13/2024 02:42:25,24.00,60,400.43,4.62,0.35
07/13/2024 02:42:27,24.00,60,400.43,4.64,0.35
07/13/2024 02:42:30,24.00,60,400.43,4.64,0.35
07/13/2024 02:42:32,24.00,60,400.43,4.67,0.35
07/13/2024 02:42:34,24.00,60,400.43,4.62,0.35
07/13/2024 02:42:37,24.00,60,400.43,4.64,0.35
07/13/2024 02:42:39,24.00,60,400.43,4.67,0.35
07/13/2024 02:42:42,24.00,60,400.43,4.64,0.35
07/13/2024 02:42:44,24.00,60,400.43,4.67,0.35
07/13/2024 02:42:47,24.00,60,400.43,4.67,0.35
07/13/2024 02:42:49,24.00,60,400.43,4.70,0.35
07/13/2024 02:42:52,24.00,60,400.43,4.73,0.35
07/13/2024 02:42:54,24.00,60,400.43,4.70,0.35
07/13/2024 02:42:56,24.00,60,400.43,4.76,0.35
07/13/2024 02:42:59,24.00,60,400.42,4.79,0.35
07/13/2024 02:43:01,24.00,60,400.43,4.79,0.35
07/13/2024 02:43:04,24.00,60,400.43,4.86,0.35
07/13/2024 02:43:06,24.00,60,400.42,4.89,0.35
07/13/2024 02:43:09,24.00,60,400.43,4.89,0.35
07/13/2024 02:43:11,24.00,60,400.43,4.92,0.35
07/13/2024 02:43:14,24.00,60,400.42,4.92,0.35
07/13/2024 02:43:16,24.00,60,400.42,4.92,0.35
07/13/2024 02:43:19,24.00,60,400.42,4.95,0.35
07/13/2024 02:43:21,24.00,60,400.42,4.95,0.35
07/13/2024 02:43:23,24.00,60,400.42,4.98,0.35
07/13/2024 02:43:26,24.00,60,400.42,4.95,0.35
07/13/2024 02:43:28,24.00,60,400.43,4.98,0.35
07/13/2024 02:43:31,24.00,60,400.42,4.98,0.35
07/13/2024 02:43:33,24.00,60,400.42,4.95,0.35
07/13/2024 02:43:36,24.00,60,400.43,5.01,0.35
07/13/2024 02:43:38,24.00,60,400.42,5.01,0.35
07/13/2024 02:43:41,24.00,60,400.42,5.04,0.35
07/13/2024 02:43:43,24.00,60,400.42,5.17,0.35
07/13/2024 02:43:45,24.00,60,400.42,5.24,0.35
07/13/2024 02:43:48,24.00,60,400.43,5.30,0.35
07/13/2024 02:43:50,24.00,60,400.42,5.40,0.35
07/13/2024 02:43:53,24.00,60,400.42,5.44,0.35
07/13/2024 02:43:55,24.00,60,400.42,5.47,0.35
07/13/2024 02:43:58,24.00,60,400.42,5.47,0.35
07/13/2024 02:44:00,24.00,60,400.42,5.47,0.35
07/13/2024 02:44:03,24.00,61,400.42,5.51,0.35
07/13/2024 02:44:05,24.00,61,400.42,5.57,0.35
07/13/2024 02:44:08,24.00,60,400.42,5.57,0.35
07/13/2024 02:44:10,24.00,61,400.42,5.57,0.35
07/13/2024 02:44:12,24.00,61,400.42,5.54,0.35
07/13/2024 02:44:15,24.00,61,400.42,5.54,0.35
07/13/2024 02:44:17,24.00,61,400.42,5.54,0.35
07/13/2024 02:44:20,25.00,59,400.42,5.47,0.35
07/13/2024 02:44:22,24.00,60,400.42,5.51,0.35
07/13/2024 02:44:25,24.00,60,400.42,5.47,0.35
07/13/2024 02:44:27,24.00,60,400.42,5.51,0.35
07/13/2024 02:44:30,24.00,60,400.41,5.57,0.35
07/13/2024 02:44:32,24.00,60,400.42,5.51,0.35
07/13/2024 02:44:35,25.00,59,400.41,5.51,0.35
07/13/2024 02:44:37,25.00,59,400.42,5.61,0.35
07/13/2024 02:44:39,24.00,60,400.41,5.57,0.35
07/13/2024 02:44:42,25.00,59,400.41,5.61,0.35
07/13/2024 02:44:44,25.00,59,400.41,5.61,0.35
07/13/2024 02:44:47,25.00,59,400.41,5.61,0.35
07/13/2024 02:44:49,24.00,60,400.42,5.61,0.35
07/13/2024 02:44:52,25.00,59,400.41,5.61,0.35
07/13/2024 02:44:54,25.00,59,400.41,5.61,0.35
07/13/2024 02:44:57,25.00,59,400.41,5.57,0.35
07/13/2024 02:44:59,25.00,59,400.41,5.57,0.35
07/13/2024 02:45:01,24.00,60,400.42,5.54,0.35
07/13/2024 02:45:04,25.00,59,400.41,5.54,0.35
07/13/2024 02:45:06,25.00,59,400.41,5.51,0.35
07/13/2024 02:45:09,25.00,59,400.41,5.47,0.35
07/13/2024 02:45:11,25.00,59,400.41,5.47,0.35
07/13/2024 02:45:14,25.00,59,400.41,5.44,0.35
07/13/2024 02:45:16,25.00,59,400.41,5.40,0.35
07/13/2024 02:45:19,25.00,59,400.41,5.40,0.35
07/13/2024 02:45:21,24.00,60,400.41,5.40,0.35
07/13/2024 02:45:24,25.00,59,400.41,5.37,0.35
07/13/2024 02:45:26,25.00,59,400.41,5.40,0.35
07/13/2024 02:45:28,25.00,59,400.41,5.44,0.35
07/13/2024 02:45:31,25.00,59,400.41,5.47,0.35
07/13/2024 02:45:33,25.00,59,400.41,5.54,0.35
07/13/2024 02:45:36,25.00,59,400.41,5.54,0.35
07/13/2024 02:45:38,25.00,59,400.41,5.54,0.35
07/13/2024 02:45:41,25.00,59,400.41,5.61,0.35
07/13/2024 02:45:43,25.00,59,400.41,5.68,0.35
07/13/2024 02:45:46,25.00,59,400.41,5.71,0.35
07/13/2024 02:45:48,25.00,59,400.41,5.79,0.35
07/13/2024 02:45:51,25.00,60,400.41,5.79,0.35
07/13/2024 02:45:53,25.00,59,400.41,5.82,0.35
07/13/2024 02:45:55,25.00,60,400.41,5.79,0.35
07/13/2024 02:45:58,25.00,60,400.41,5.82,0.35
07/13/2024 02:46:00,25.00,60,400.41,5.86,0.35
07/13/2024 02:46:03,25.00,60,400.41,5.89,0.35
07/13/2024 02:46:05,25.00,59,400.41,5.93,0.35
07/13/2024 02:46:08,25.00,59,400.41,5.93,0.35
07/13/2024 02:46:10,25.00,59,400.41,5.93,0.35
07/13/2024 02:46:13,25.00,59,400.41,6.00,0.35
07/13/2024 02:46:15,25.00,59,400.41,5.97,0.35
07/13/2024 02:46:17,25.00,59,400.41,5.93,0.35
07/13/2024 02:46:20,25.00,59,400.41,5.97,0.35
07/13/2024 02:46:22,25.00,59,400.41,5.89,0.35
07/13/2024 02:46:25,25.00,59,400.40,5.89,0.35
07/13/2024 02:46:27,25.00,59,400.40,5.89,0.35
07/13/2024 02:46:30,25.00,59,400.40,5.86,0.35
07/13/2024 02:46:32,25.00,59,400.40,5.86,0.35
07/13/2024 02:46:35,25.00,59,400.40,5.79,0.35
07/13/2024 02:46:37,25.00,59,400.40,5.75,0.35
07/13/2024 02:46:40,25.00,59,400.40,5.79,0.35
07/13/2024 02:46:42,25.00,59,400.40,5.75,0.35
07/13/2024 02:46:44,25.00,59,400.40,5.71,0.35
07/13/2024 02:46:47,25.00,59,400.40,5.75,0.35
07/13/2024 02:46:49,25.00,59,400.40,5.75,0.35
07/13/2024 02:46:52,25.00,59,400.40,5.68,0.35
07/13/2024 02:46:54,25.00,59,400.40,5.79,0.35
07/13/2024 02:46:57,25.00,59,400.40,5.68,0.35
07/13/2024 02:46:59,25.00,59,400.40,5.68,0.35
07/13/2024 02:47:02,25.00,59,400.40,5.64,0.35
07/13/2024 02:47:04,25.00,59,400.40,5.68,0.35
07/13/2024 02:47:06,25.00,59,400.40,5.64,0.35
07/13/2024 02:47:09,25.00,59,400.40,5.64,0.35
07/13/2024 02:47:11,25.00,59,400.40,5.71,0.35
07/13/2024 02:47:14,25.00,59,400.40,5.68,0.35
07/13/2024 02:47:16,25.00,59,400.40,5.64,0.35
07/13/2024 02:47:19,25.00,59,400.40,5.71,0.35
07/13/2024 02:47:21,25.00,59,400.40,5.71,0.35
07/13/2024 02:47:24,25.00,59,400.40,5.75,0.35
07/13/2024 02:47:26,25.00,59,400.40,5.82,0.35
07/13/2024 02:47:29,25.00,59,400.40,5.86,0.35
07/13/2024 02:47:31,25.00,59,400.40,5.86,0.35
07/13/2024 02:47:33,25.00,59,400.40,5.89,0.35
07/13/2024 02:47:36,25.00,59,400.40,5.86,0.35
07/13/2024 02:47:38,25.00,59,400.40,5.93,0.35
07/13/2024 02:47:41,25.00,59,400.40,5.89,0.35
07/13/2024 02:47:43,25.00,59,400.40,5.86,0.35
07/13/2024 02:47:46,25.00,59,400.40,5.89,0.35
07/13/2024 02:47:48,25.00,59,400.40,5.86,0.35
07/13/2024 02:47:51,25.00,59,400.40,5.82,0.35
07/13/2024 02:47:53,25.00,59,400.40,5.82,0.35
07/13/2024 02:47:56,25.00,59,400.40,5.79,0.35
07/13/2024 02:47:58,25.00,59,400.40,5.79,0.35
07/13/2024 02:48:00,25.00,59,400.40,5.82,0.35
07/13/2024 02:48:03,25.00,59,400.40,5.79,0.35
07/13/2024 02:48:05,25.00,59,400.40,5.75,0.35
07/13/2024 02:48:08,25.00,59,400.40,5.75,0.35
07/13/2024 02:48:10,25.00,59,400.40,5.64,0.35
07/13/2024 02:48:13,25.00,59,400.40,5.68,0.35
07/13/2024 02:48:15,25.00,59,400.40,5.64,0.35
07/13/2024 02:48:18,25.00,59,400.40,5.61,0.35
07/13/2024 02:48:20,25.00,59,400.40,5.57,0.35
07/13/2024 02:48:22,25.00,59,400.40,5.57,0.35
07/13/2024 02:48:25,25.00,59,400.40,5.61,0.35
07/13/2024 02:48:27,25.00,59,400.40,5.64,0.35
07/13/2024 02:48:30,25.00,59,400.40,5.64,0.35
07/13/2024 02:48:32,25.00,59,400.40,5.75,0.35
07/13/2024 02:48:35,25.00,59,400.40,5.75,0.35
07/13/2024 02:48:37,25.00,59,400.40,5.79,0.35
07/13/2024 02:48:40,25.00,59,400.40,5.79,0.35
07/13/2024 02:48:42,25.00,59,400.40,5.79,0.35
07/13/2024 02:48:45,25.00,59,400.39,5.75,0.35
07/13/2024 02:48:47,25.00,59,400.39,5.79,0.35
07/13/2024 02:48:49,25.00,59,400.39,5.79,0.35
07/13/2024 02:48:52,25.00,59,400.39,5.82,0.35
07/13/2024 02:48:54,25.00,59,400.40,5.86,0.35
07/13/2024 02:48:57,25.00,59,400.40,5.86,0.35
07/13/2024 02:48:59,25.00,59,400.39,5.82,0.35
07/13/2024 02:49:02,25.00,59,400.39,5.82,0.35
07/13/2024 02:49:04,25.00,59,400.39,5.82,0.35
07/13/2024 02:49:07,25.00,59,400.39,5.86,0.35
07/13/2024 02:49:09,25.00,59,400.39,5.86,0.35
07/13/2024 02:49:11,25.00,59,400.39,5.86,0.35
07/13/2024 02:49:14,25.00,59,400.39,5.86,0.35
07/13/2024 02:49:16,25.00,59,400.39,5.82,0.35
07/13/2024 02:49:19,25.00,59,400.39,5.75,0.35
07/13/2024 02:49:21,25.00,59,400.39,5.75,0.35
07/13/2024 02:49:24,25.00,59,400.39,5.64,0.35
07/13/2024 02:49:26,25.00,59,400.39,5.61,0.35
07/13/2024 02:49:29,25.00,59,400.39,5.64,0.35
07/13/2024 02:49:31,25.00,59,400.39,5.57,0.35
07/13/2024 02:49:34,25.00,59,400.39,5.57,0.35
07/13/2024 02:49:36,25.00,59,400.39,5.57,0.35
07/13/2024 02:49:38,25.00,59,400.39,5.51,0.35
07/13/2024 02:49:41,25.00,59,400.39,5.47,0.35
07/13/2024 02:49:43,25.00,59,400.39,5.47,0.35
07/13/2024 02:49:46,25.00,59,400.39,5.40,0.35
07/13/2024 02:49:48,25.00,59,400.39,5.47,0.35
07/13/2024 02:49:51,25.00,59,400.39,5.37,0.35
07/13/2024 02:49:53,25.00,59,400.38,5.40,0.35
07/13/2024 02:49:56,25.00,59,400.39,5.34,0.35
07/13/2024 02:49:58,25.00,59,400.39,5.30,0.35
07/13/2024 02:50:01,25.00,59,400.39,5.34,0.35
07/13/2024 02:50:03,25.00,59,400.39,5.27,0.35
07/13/2024 02:50:05,25.00,59,400.39,5.30,0.35
07/13/2024 02:50:08,25.00,59,400.39,5.30,0.35
07/13/2024 02:50:10,25.00,59,400.38,5.30,0.35
07/13/2024 02:50:13,25.00,59,400.38,5.27,0.35
07/13/2024 02:50:15,25.00,59,400.38,5.27,0.35
07/13/2024 02:50:18,25.00,59,400.38,5.24,0.35
07/13/2024 02:50:20,25.00,59,400.38,5.20,0.35
07/13/2024 02:50:23,25.00,59,400.38,5.24,0.35
07/13/2024 02:50:25,25.00,59,400.38,5.24,0.35
07/13/2024 02:50:28,25.00,59,400.38,5.20,0.35
07/13/2024 02:50:30,25.00,59,400.38,5.20,0.35
07/13/2024 02:50:32,25.00,59,400.38,5.20,0.35
07/13/2024 02:50:35,25.00,59,400.38,5.20,0.35
07/13/2024 02:50:37,25.00,59,400.38,5.17,0.35
07/13/2024 02:50:40,25.00,59,400.38,5.17,0.35
07/13/2024 02:50:42,25.00,59,400.38,5.14,0.35
07/13/2024 02:50:45,25.00,59,400.38,5.14,0.35
07/13/2024 02:50:47,25.00,59,400.38,5.11,0.35
07/13/2024 02:50:50,25.00,59,400.38,5.11,0.35
07/13/2024 02:50:52,25.00,59,400.38,5.11,0.35
07/13/2024 02:50:54,25.00,59,400.38,5.11,0.35
07/13/2024 02:50:57,25.00,59,400.38,5.07,0.35
07/13/2024 02:50:59,25.00,59,400.38,5.11,0.35
07/13/2024 02:51:02,25.00,59,400.38,5.14,0.35
07/13/2024 02:51:04,24.00,60,400.38,5.11,0.35
07/13/2024 02:51:07,25.00,59,400.38,5.11,0.35
07/13/2024 02:51:09,25.00,59,400.38,5.07,0.35
07/13/2024 02:51:12,25.00,59,400.38,5.07,0.35
07/13/2024 02:51:14,25.00,59,400.38,5.07,0.35
07/13/2024 02:51:17,25.00,59,400.38,5.07,0.35
07/13/2024 02:51:19,25.00,59,400.38,5.04,0.35
07/13/2024 02:51:21,25.00,59,400.38,5.04,0.35
07/13/2024 02:51:24,25.00,59,400.38,5.04,0.35
07/13/2024 02:51:26,25.00,59,400.38,5.04,0.35
07/13/2024 02:51:29,25.00,59,400.38,5.01,0.35
07/13/2024 02:51:31,25.00,59,400.38,5.01,0.35
07/13/2024 02:51:34,25.00,59,400.38,5.01,0.35
07/13/2024 02:51:36,25.00,59,400.38,5.01,0.35
07/13/2024 02:51:39,25.00,59,400.38,5.01,0.35
07/13/2024 02:51:41,25.00,59,400.38,5.01,0.35
07/13/2024 02:51:43,25.00,59,400.38,5.01,0.35
07/13/2024 02:51:46,25.00,59,400.38,5.01,0.35
07/13/2024 02:51:48,25.00,59,400.38,4.95,0.35
07/13/2024 02:51:51,25.00,59,400.38,4.98,0.35
07/13/2024 02:51:53,25.00,59,400.38,4.98,0.35
07/13/2024 02:51:56,25.00,59,400.38,4.98,0.35
07/13/2024 02:51:58,25.00,59,400.38,4.98,0.35
07/13/2024 02:52:01,25.00,59,400.37,4.98,0.35
07/13/2024 02:52:03,25.00,59,400.38,4.95,0.35
07/13/2024 02:52:06,25.00,59,400.38,4.95,0.35
07/13/2024 02:52:08,25.00,59,400.37,4.98,0.35
07/13/2024 02:52:10,25.00,59,400.37,4.98,0.35
07/13/2024 02:52:13,25.00,59,400.37,4.95,0.35
07/13/2024 02:52:15,25.00,59,400.37,4.95,0.35
07/13/2024 02:52:18,25.00,59,400.37,4.95,0.35
07/13/2024 02:52:20,25.00,59,400.37,4.95,0.35
07/13/2024 02:52:23,25.00,59,400.37,4.92,0.35
07/13/2024 02:52:25,25.00,59,400.37,4.92,0.35
07/13/2024 02:52:28,25.00,59,400.37,4.95,0.35
07/13/2024 02:52:30,25.00,59,400.37,4.92,0.35
07/13/2024 02:52:32,25.00,59,400.38,4.95,0.35
07/13/2024 02:52:35,25.00,59,400.37,4.98,0.35
07/13/2024 02:52:37,25.00,59,400.37,4.92,0.35
07/13/2024 02:52:40,25.00,59,400.37,4.92,0.35
07/13/2024 02:52:42,25.00,59,400.37,4.92,0.35
07/13/2024 02:52:45,25.00,59,400.37,4.89,0.35
07/13/2024 02:52:47,25.00,59,400.37,4.89,0.35
07/13/2024 02:52:50,25.00,59,400.37,4.89,0.35
07/13/2024 02:52:52,25.00,59,400.37,4.89,0.35
07/13/2024 02:52:55,25.00,59,400.37,4.89,0.35
07/13/2024 02:52:57,24.00,60,400.37,4.86,0.35
07/13/2024 02:52:59,25.00,59,400.37,4.86,0.35
07/13/2024 02:53:02,25.00,59,400.37,4.89,0.35
07/13/2024 02:53:04,25.00,59,400.37,4.92,0.35
07/13/2024 02:53:07,25.00,59,400.37,4.89,0.35
07/13/2024 02:53:09,25.00,59,400.37,4.89,0.35
07/13/2024 02:53:12,25.00,59,400.37,4.89,0.35
07/13/2024 02:53:14,25.00,59,400.37,4.86,0.35
07/13/2024 02:53:17,25.00,59,400.37,4.89,0.35
07/13/2024 02:53:19,24.00,60,400.37,4.86,0.35
07/13/2024 02:53:22,25.00,59,400.37,4.89,0.35
07/13/2024 02:53:24,25.00,59,400.37,4.89,0.35
07/13/2024 02:53:26,24.00,60,400.37,4.95,0.35
07/13/2024 02:53:29,25.00,59,400.37,4.92,0.35
07/13/2024 02:53:31,25.00,60,400.37,4.89,0.35
07/13/2024 02:53:34,25.00,59,400.37,4.86,0.35
07/13/2024 02:53:36,25.00,59,400.37,4.89,0.35
07/13/2024 02:53:39,25.00,59,400.37,4.86,0.35
07/13/2024 02:53:41,25.00,60,400.37,4.89,0.35
07/13/2024 02:53:44,25.00,59,400.37,4.86,0.35
07/13/2024 02:53:46,24.00,60,400.37,4.86,0.35
07/13/2024 02:53:49,25.00,59,400.37,4.86,0.35
07/13/2024 02:53:51,25.00,59,400.37,4.86,0.35
07/13/2024 02:53:53,24.00,60,400.37,4.82,0.35
07/13/2024 02:53:56,25.00,60,400.37,4.86,0.35
07/13/2024 02:53:58,25.00,60,400.37,4.86,0.35
07/13/2024 02:54:01,25.00,60,400.37,4.86,0.35
07/13/2024 02:54:03,25.00,60,400.37,4.86,0.35
07/13/2024 02:54:06,25.00,60,400.37,4.86,0.35
07/13/2024 02:54:08,25.00,60,400.37,4.82,0.35
07/13/2024 02:54:11,25.00,60,400.37,4.86,0.35
07/13/2024 02:54:13,25.00,60,400.37,4.86,0.35
07/13/2024 02:54:16,25.00,60,400.37,4.86,0.35
07/13/2024 02:54:18,25.00,60,400.37,4.86,0.35
07/13/2024 02:54:20,25.00,60,400.37,4.89,0.35
07/13/2024 02:54:23,25.00,60,400.37,4.86,0.35
07/13/2024 02:54:25,25.00,60,400.37,4.82,0.35
07/13/2024 02:54:28,25.00,60,400.37,4.86,0.35
07/13/2024 02:54:30,25.00,60,400.36,4.86,0.35
07/13/2024 02:54:33,25.00,60,400.36,4.86,0.35
07/13/2024 02:54:35,25.00,60,400.36,4.86,0.35
07/13/2024 02:54:38,25.00,60,400.36,4.82,0.35
07/13/2024 02:54:40,25.00,60,400.36,4.82,0.35
07/13/2024 02:54:43,25.00,60,400.36,4.86,0.35
07/13/2024 02:54:45,25.00,60,400.36,4.82,0.35
07/13/2024 02:54:47,25.00,60,400.36,4.82,0.35
07/13/2024 02:54:50,25.00,60,400.36,4.82,0.35
07/13/2024 02:54:52,25.00,60,400.36,4.82,0.35
07/13/2024 02:54:55,25.00,60,400.36,4.86,0.35
07/13/2024 02:54:57,25.00,60,400.36,4.86,0.35
07/13/2024 02:55:00,25.00,60,400.36,4.86,0.35
07/13/2024 02:55:02,25.00,60,400.36,4.86,0.35
07/13/2024 02:55:05,25.00,60,400.36,4.86,0.35
07/13/2024 02:55:07,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:10,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:12,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:14,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:17,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:19,25.00,60,400.36,4.79,0.35
07/13/2024 02:55:22,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:24,25.00,60,400.36,4.79,0.35
07/13/2024 02:55:27,25.00,60,400.36,4.79,0.35
07/13/2024 02:55:29,25.00,60,400.36,4.79,0.35
07/13/2024 02:55:32,25.00,60,400.36,4.79,0.35
07/13/2024 02:55:34,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:37,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:39,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:41,25.00,60,400.36,4.79,0.35
07/13/2024 02:55:44,25.00,60,400.36,4.79,0.35
07/13/2024 02:55:46,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:49,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:51,25.00,60,400.36,4.76,0.35
07/13/2024 02:55:54,25.00,60,400.36,4.82,0.35
07/13/2024 02:55:56,25.00,60,400.36,4.79,0.35
07/13/2024 02:55:59,25.00,60,400.36,4.82,0.35
07/13/2024 02:56:01,25.00,60,400.36,4.79,0.35
07/13/2024 02:56:03,25.00,60,400.36,4.79,0.35
07/13/2024 02:56:06,25.00,60,400.36,4.79,0.35
07/13/2024 02:56:08,25.00,60,400.36,4.82,0.35
07/13/2024 02:56:11,25.00,60,400.36,4.76,0.35
07/13/2024 02:56:13,25.00,60,400.36,4.79,0.35
07/13/2024 02:56:16,25.00,60,400.36,4.79,0.35
07/13/2024 02:56:18,25.00,60,400.36,4.79,0.35
07/13/2024 02:56:21,25.00,60,400.36,4.76,0.35
07/13/2024 02:56:23,25.00,60,400.36,4.76,0.35
07/13/2024 02:56:26,25.00,60,400.36,4.82,0.35
07/13/2024 02:56:28,25.00,60,400.35,4.82,0.35
07/13/2024 02:56:30,25.00,60,400.36,4.79,0.35
07/13/2024 02:56:33,25.00,60,400.35,4.79,0.35
07/13/2024 02:56:35,25.00,60,400.35,4.76,0.35
07/13/2024 02:56:38,25.00,59,400.35,4.76,0.35
07/13/2024 02:56:40,25.00,59,400.35,4.76,0.35
07/13/2024 02:56:43,25.00,59,400.35,4.76,0.35
07/13/2024 02:56:45,25.00,59,400.35,4.73,0.35
07/13/2024 02:56:48,25.00,60,400.35,4.76,0.35
07/13/2024 02:56:50,25.00,59,400.35,4.79,0.35
07/13/2024 02:56:53,25.00,60,400.35,4.79,0.35
07/13/2024 02:56:55,25.00,60,400.35,4.82,0.35
07/13/2024 02:56:57,25.00,60,400.35,4.79,0.35
07/13/2024 02:57:00,25.00,60,400.35,4.79,0.35
07/13/2024 02:57:02,25.00,60,400.35,4.76,0.35
07/13/2024 02:57:05,25.00,60,400.35,4.79,0.35
07/13/2024 02:57:07,25.00,59,400.35,4.76,0.35
07/13/2024 02:57:10,25.00,59,400.35,4.73,0.35
07/13/2024 02:57:12,25.00,59,400.35,4.76,0.35
07/13/2024 02:57:15,25.00,59,400.35,4.76,0.35
07/13/2024 02:57:17,25.00,60,400.35,4.73,0.35
07/13/2024 02:57:20,25.00,59,400.35,4.79,0.35
07/13/2024 02:57:22,25.00,60,400.35,4.73,0.35
07/13/2024 02:57:24,25.00,60,400.35,4.73,0.35
07/13/2024 02:57:27,25.00,59,400.35,4.76,0.35
07/13/2024 02:57:29,25.00,59,400.35,4.73,0.35
07/13/2024 02:57:32,25.00,60,400.35,4.79,0.35
07/13/2024 02:57:34,25.00,59,400.35,4.73,0.35
07/13/2024 02:57:37,25.00,60,400.35,4.73,0.35
07/13/2024 02:57:39,25.00,60,400.35,4.73,0.35
07/13/2024 02:57:42,25.00,59,400.35,4.79,0.35
07/13/2024 02:57:44,25.00,60,400.35,4.76,0.35
07/13/2024 02:57:47,25.00,60,400.35,4.73,0.35
07/13/2024 02:57:49,25.00,60,400.35,4.79,0.35
07/13/2024 02:57:51,25.00,60,400.35,4.73,0.35
07/13/2024 02:57:54,25.00,60,400.35,4.76,0.35
07/13/2024 02:57:56,25.00,60,400.35,4.76,0.35
07/13/2024 02:57:59,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:01,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:04,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:06,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:09,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:11,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:14,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:16,25.00,60,400.35,4.70,0.35
07/13/2024 02:58:18,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:21,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:23,25.00,60,400.35,4.70,0.35
07/13/2024 02:58:26,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:28,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:31,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:33,25.00,60,400.35,4.70,0.35
07/13/2024 02:58:36,25.00,60,400.35,4.70,0.35
07/13/2024 02:58:38,25.00,60,400.35,4.70,0.35
07/13/2024 02:58:41,25.00,60,400.35,4.73,0.35
07/13/2024 02:58:43,25.00,59,400.35,4.67,0.35
07/13/2024 02:58:45,25.00,59,400.35,4.70,0.35
07/13/2024 02:58:48,25.00,59,400.35,4.67,0.35
07/13/2024 02:58:50,25.00,59,400.35,4.67,0.35
